,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,population,population_density,average_household_income,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,avg_electricity_retail_rate,gini_index,ratio_panels_to_housing_units,education_highschool_percentage,education_bachelor_percentage,employed_percentage
703,Dallas County,al,25.0,21.0,1709.18010397507,978.69462,993.8047,42154,640.1918446000001,44459.98246212,0.0035536194006266664,0.6751081724293333,0.001484338249286,0.00042341484069000003,0.3049205803749867,0.002636502580731133,0.011873372124356863,0.34113733373276006,0.6847837693540002,0.30880939669,9.27,0.49429333333333325,0.0012349948130217852,0.22560136641837072,0.05313849219528396,0.33434549508943395
733,DeKalb County,al,30.0,26.0,1899.31707605526,777.09332,778.6854300000001,71068,109.75747928571425,50031.94828248572,0.003244806615992143,0.020229111580299216,0.013060698790645,0.00926393570654857,0.8723068498652145,0.05851195058758072,0.023382646853707143,0.22168382203700004,0.14114850877900004,0.8348922793840002,9.269999999999998,0.4386071428571428,0.0009659347028140898,0.2340434513423763,0.041776889739404514,0.3908650869589689
863,Elmore County,al,50.0,37.0,3586.2998799875,618.484553,657.0417280000001,80763,294.42208800000003,67109.70917557334,0.0047145535533146665,0.21210336983367997,0.002288403249496,0.0,0.7527934977537334,0.011006327871010668,0.01709384773879267,0.3582670400552333,0.2285869123430001,0.7483809781870002,9.27,0.40578,0.0015087507543753772,0.23894605202877556,0.09056127186954423,0.41647784257642734
875,Escambia County,al,9.0,9.0,380.36910955889994,945.0803689999999,953.1397089999999,37935,140.70423777777782,44452.15495852222,0.0016512465497062223,0.36642892005888883,0.027991595349655556,0.0,0.5864037275117777,0.0033008960356155554,0.014223614494082222,0.41370265287622215,0.30881482942199995,0.6758693222900001,9.269999999999998,0.45147777777777776,0.0005476118040766656,0.28844075392118096,0.05741399762752076,0.3240806642941874
884,Etowah County,al,57.0,46.0,3772.40430727718,534.9904956,548.6287937,103766,833.4699243333332,46896.86086101,0.005487856114106334,0.20866218508451165,0.0033803413285201003,0.000706201343972,0.7535270291362,0.010440891572187002,0.017795495420488663,0.27279247238819665,0.23807333118600013,0.7391084326260003,9.270000000000003,0.40980333333333335,0.0012,0.2203901085133859,0.069483260412852,0.3973941368078176
903,Fayette County,al,5.0,5.0,214.8321812844,627.65989,629.35592,16896,31.624760000000002,46702.047479279994,0.003249377985072,0.10538706445781601,0.0,0.0,0.8769372878218,0.0,0.014426269735377997,0.19009591254144,0.165690580771,0.8180819912149999,9.27,0.44984,0.0005941770647653001,0.27308238636363635,0.05906723484848485,0.3623342803030303
945,Franklin County,al,21.0,10.0,3727.6404372743996,633.8205939999999,646.5225109999999,31634,146.81689333333333,48267.926200166665,0.00077913427791,0.04015207491902778,0.008818453074518888,0.0018121125417222223,0.8992425430462223,0.036624979135027776,0.012570703005463334,0.17663841765623334,0.18377248013399997,0.7918025930570001,9.269999999999998,0.42628888888888894,0.0014967925873129008,0.24957324397799835,0.04937725232344945,0.3872099639628248
1021,Geneva County,al,2.0,2.0,131.1880358821,574.40825,578.9508999999999,26815,53.78798333333333,49839.40462476667,0.009969322790996667,0.08627883974933333,0.0028856794128833334,0.0,0.8716137356806666,0.009789262476003334,0.019463159890133336,0.2288023638054667,0.13054292821,0.854876061412,9.269999999999998,0.44318333333333343,0.00015800284405119292,0.25955621853440236,0.06515010255454037,0.38855118403878425
1100,Greene County,al,0.0,0.0,0.0,647.1099999999999,659.9406,8697,13.838652333333334,32556.111976933335,0.0012061686913066667,0.8288108368943332,0.0006786891603633333,0.0,0.15948264591066666,0.0,0.009821659343500001,0.2801309952166666,0.823940765117,0.17235705471000004,9.27,0.5066666666666667,0.0,0.2649189375646775,0.052891801770725534,0.27733701276302175
1140,Hale County,al,6.0,5.0,128.4654503355,643.94265,656.50114,15256,24.484624999999998,47390.914743550005,0.0037819723872716663,0.5714343968563335,0.0020702702933361665,0.0009920634920633335,0.409275943817,0.008408258796475,0.004037094357816667,0.4458081540675,0.595755305868,0.39600499375799997,9.269999999999998,0.47124999999999995,0.0007852375343541421,0.2888044048243314,0.0667278447823807,0.3462244362873623
1235,Henry County,al,5.0,4.0,158.49040263019998,561.75017,568.30883,17252,43.16514166666667,51619.90236381666,0.0,0.2813314448793333,0.0,0.0,0.7031521707643335,0.005462821245685,0.010053563110641667,0.39009546940799994,0.28514406885400007,0.701384557815,9.269999999999998,0.45105,0.0005580357142857143,0.25144910734987247,0.06671690238812891,0.40122884303269185
1284,Houston County,al,46.0,42.0,2985.2568775428995,579.8241877,581.6543387,103534,1030.7092854545454,53316.63226587726,0.00582277919944559,0.3196918768252,0.003866582511504091,0.0004518423306445455,0.6440275100696364,0.00774131416133241,0.01839809490215545,0.36603974321013644,0.25093980490099993,0.7272662384010004,9.270000000000003,0.44724999999999987,0.0009978957415883896,0.2245445940464002,0.09024088705159658,0.42562829601869917
1349,Jackson County,al,15.0,12.0,1032.2274984615199,1077.867809,1126.770559,52860,153.49769127272725,48305.39769471819,0.0038570995911781816,0.031222379932424812,0.011159099637326364,0.0010298786616572727,0.9074754149213636,0.013952669452540365,0.03130345780343636,0.17049804864134546,0.17623286023599996,0.8007216742840003,9.269999999999998,0.4353181818181818,0.0006058647709831166,0.2803443057132047,0.05440786984487325,0.39506242905788874
1385,Jefferson County,al,346.0,293.0,15584.153086899112,1111.2762399000003,1123.8147385,659026,2009.0543692638041,61281.899587684034,0.013154220817244107,0.48371359710400824,0.002152796772424657,0.0002423052531806687,0.46979056381848777,0.020528484574826547,0.010418031659859404,0.3034928950854233,0.5224931147040003,0.45022077756399914,9.269999999999985,0.4363791411042946,0.0011390758999851854,0.17863786861216402,0.12589943340626925,0.44490202207500157
1552,Lamar County,al,4.0,4.0,143.51647723384002,604.8462999999999,605.4643,14133,23.449879999999997,47938.10435536667,0.000248077400149,0.11166740357083334,0.0025401663808966666,0.0,0.8734672454116666,0.0056518701975,0.006425237038803333,0.224305482648,0.14932910114,0.839561390853,9.27,0.47446666666666665,0.0005468963631391851,0.2628599731125734,0.04853888063397722,0.38144767565272764
1576,Lauderdale County,al,42.0,32.0,3546.7149176976995,667.6973122999998,720.9899176000001,92737,948.850551818182,52168.881890359095,0.008114978159444817,0.1432893244147191,0.004020333813794546,0.00012595163457227273,0.8233899567081774,0.0022489709800036367,0.018810484289319182,0.2269720181763545,0.254476592894,0.7145801664389997,9.270000000000003,0.44919090909090914,0.0009511300330630917,0.23093263745861953,0.08679383633285528,0.42845897538199423
1583,Lawrence County,al,4.0,3.0,391.54002995301,690.67756,717.1983599999999,33586,69.87565000000001,52258.932824022224,0.001244329594758889,0.13609251408047002,0.05154565060213667,0.0,0.7593752419548889,0.0005080526342533333,0.05123421113347889,0.3417309666228888,0.24693975244499994,0.733912329891,9.269999999999998,0.4293777777777778,0.00026333113890717575,0.28178407669862443,0.053683082236646223,0.3782528434466742
1600,Lee County,al,67.0,59.0,3764.2563615603,607.5359402999999,615.8488278,150982,1455.6711055555554,58828.80876067038,0.03183462749941371,0.24482229643323336,0.0021364076594693336,0.00042477413452222224,0.691057008073111,0.012946773357985185,0.01677811284229037,0.40009817312644447,0.3639280016650001,0.5951480890620003,9.270000000000003,0.4780740740740741,0.0010313404347022967,0.1482892000370905,0.11332476719079096,0.4544515240227312
1638,Limestone County,al,67.0,53.0,3197.2981024350997,559.9363000000001,607.188223,88805,454.89399625,63927.875816775006,0.00934470453025,0.13021306134160562,0.004708021091864374,0.0008188517797037501,0.8100615450489376,0.025687268937715002,0.019166547269912498,0.2962330800486938,0.23705583756300005,0.7315736040609999,9.27,0.45116249999999997,0.0018949571513420256,0.2201790439727493,0.10475761499915545,0.4241202634986769
1701,Lowndes County,al,1.0,1.0,6.43929062505,715.9105,725.0703000000001,10742,15.220242500000001,43396.53163535,0.0,0.762491234917,0.0,0.0,0.23280566570847497,0.0,0.0047030993745075,0.3452962093445,0.731276213301,0.262282804074,9.27,0.51935,0.00019642506383814575,0.23645503630608825,0.06842301247439955,0.32312418544032767
1723,Macon County,al,9.0,9.0,428.290968918,608.885077,613.2072079999999,20018,376.4475379166667,41387.61733955834,0.0016877023349266666,0.8379172233290832,0.0029529870609558335,0.0,0.14397229888841664,0.006845245394470001,0.006624542992125001,0.21645847051554998,0.8272748056699998,0.15935070873299997,9.269999999999998,0.4613416666666667,0.0008790779449111154,0.19107802977320412,0.06753921470676391,0.37890898191627537
1731,Madison County,al,386.0,288.0,19762.805361929488,801.5930575999998,812.7017905000001,346438,1612.239980821918,73852.78017667125,0.022433136084523707,0.2812758579771637,0.00551509297731159,0.0012017735284045208,0.6518815167841807,0.01015154717029308,0.02754107547815809,0.3536720998203178,0.39150828039900076,0.5593360631579999,9.26999999999999,0.41754383561643826,0.0025275013095861706,0.14361011205468222,0.16652330287093217,0.4726762075753815
1763,Marengo County,al,12.0,11.0,572.163378769,976.8820800000001,982.6713999999998,20306,34.92392183333333,50045.62316148333,0.0010608861584523333,0.5173664118735,0.0014888125143483332,0.0,0.4675020964310001,0.009196035763341668,0.0033857572594,0.48143949231266675,0.512148337596,0.47716477895500004,9.269999999999998,0.5167999999999999,0.0011743981209630064,0.284743425588496,0.06564562198365015,0.3378311829016054
1768,Marion County,al,26.0,14.0,3801.3966055848005,742.29177,743.57103,30387,44.85585125,46953.11364191251,0.0027264635770399997,0.030920832895062502,0.0025177354216849995,0.0,0.94671941056025,0.00056250648650175,0.01655305105931675,0.09927723936935,0.11090458488200003,0.873063816605,9.269999999999998,0.4651625,0.0017658245042108122,0.24586171718168953,0.05239082502385889,0.3804258399973673
1789,Marshall County,al,45.0,35.0,3785.9395991425304,565.8415259999999,623.178996,94318,327.8055516666666,55912.18308851668,0.005236320187842333,0.01926093485068189,0.004906697863213055,0.0003097400796228889,0.9209021275015,0.029908096450743334,0.019476083066373887,0.1461108828816111,0.14051194051199994,0.8356070356069997,9.270000000000001,0.46183333333333326,0.001114689125588308,0.2131512542674781,0.07174664433088064,0.40437668313577474
1922,Mobile County,al,237.0,189.0,15852.02879709392,1229.4355224,1644.0129208999997,414251,1933.648829649123,52501.29271298229,0.016258054585505863,0.4543343532080516,0.005453002128996606,0.0001726037662557895,0.5029877299815432,0.005866912011054649,0.014927344318552794,0.3250262021544146,0.41881545043400104,0.557492334151,9.269999999999987,0.44018849557522116,0.0013098843764508213,0.216417099777671,0.0964391154155331,0.41255181037583494
1931,Monroe County,al,19.0,13.0,2041.8322760503997,1025.67472,1034.41729,22217,28.779847142857143,37767.20226645715,0.002900183432498572,0.4868129157010857,0.01643972033582143,0.0,0.4848170461711429,0.00023442261709428572,0.008795711742315714,0.4284044360135714,0.42317133038800003,0.566617574865,9.269999999999998,0.5303,0.0016820113314447592,0.29995048836476573,0.05401269298285097,0.29486429310888057
1952,Montgomery County,al,341.0,256.0,24924.918720633766,784.2470309999998,799.9118405999999,228138,1808.043469692307,59433.18094498155,0.01859729059703699,0.5725760991506461,0.0021591411179228154,0.00016294925749353847,0.38041301510192427,0.009465796384486757,0.01662570839056677,0.389183983009297,0.620363321067999,0.3587531193159999,9.269999999999992,0.4357246153846154,0.0033084311632870862,0.1682884920530556,0.12448605668498891,0.4346404369285257
1979,Morgan County,al,91.0,69.0,4966.711661662001,579.3371641,599.0534291,119786,1083.5168592592595,59744.73429133333,0.005327349574714446,0.13578693529338187,0.007645978322077037,0.0011953656064562963,0.8106223546514815,0.01701382342486356,0.02240819312698667,0.26978974877801115,0.22436038486899992,0.7479746354340002,9.270000000000003,0.4263592592592593,0.0017700492112582911,0.21190289349339655,0.09836708797355284,0.42969963100863207
2201,Perry County,al,4.0,4.0,170.7767868797,719.6637000000001,723.8793000000001,10038,14.378621333333335,38037.1661833,0.0032164018503,0.622172140183,0.00024769335562566667,0.0,0.36903835746533337,0.0009907734225033334,0.004334633723466667,0.42593041524566666,0.7274976213130001,0.26698382492899997,9.27,0.4839666666666667,0.0008490766291657822,0.23530583781629807,0.043833432954771864,0.285415421398685
2225,Pickens County,al,6.0,6.0,375.158895999,881.4084,890.1259,19856,25.968187999999998,42809.9420471,0.000671396573984,0.397427048916,0.0,0.000365482233502,0.5887614704846,0.005161444117458,0.007613157674194,0.4141385813546,0.418369496524,0.574468085106,9.27,0.46302000000000004,0.0006351222610352493,0.29416800966962126,0.046736502820306204,0.3380338436744561
2234,Pike County,al,26.0,23.0,1150.1573702464,672.09401,673.00629,33155,108.28472000000001,47323.75493365,0.014932113705317501,0.35439934462225003,0.008925932647166249,0.0,0.60967098616175,0.0003213025966875,0.01175032026671,0.44390256629487496,0.3868714011519999,0.5897120921310001,9.269999999999998,0.4659375,0.001664639221461041,0.19918564319107224,0.08399939677273413,0.43619363595234506
2351,Randolph County,al,7.0,4.0,625.1985095107,580.5496,584.1347699999999,22648,47.67365,47910.88060035001,0.0013409556073116667,0.17803589453298332,0.00286494100419,0.0028134143596666664,0.7919383373465001,0.0061571601462799995,0.01684929700311483,0.3178817972023334,0.22606120434399998,0.7598223099699998,9.269999999999998,0.4575,0.0005862646566164154,0.24408336276933945,0.06499470151889791,0.3810490992582126
2447,Russell County,al,26.0,21.0,966.974031176,641.1403594,647.1918653,58302,1199.1726023846154,47822.037708084616,0.005992751247518461,0.4270149405346153,0.003238091383021923,0.0016023744267461538,0.5302573126466539,0.004382946122566922,0.02751158363881154,0.4022369685626923,0.500470317726,0.4812918060199998,9.269999999999998,0.4406,0.0009860436893203883,0.20582484305855717,0.06980892593736064,0.39324551473362834
2558,Shelby County,al,124.0,96.0,8608.7553228333,784.9303987,809.5253586999999,203530,910.8988497916665,84178.4555355702,0.018359998559120426,0.12539218689653195,0.005307887221699788,0.00030592491233,0.804866805018234,0.03255655367946277,0.013210643712705526,0.31142769983607016,0.231100314491,0.7342754616560002,9.269999999999994,0.3914489361702128,0.0014966807483403743,0.14413108632634009,0.18155554463715423,0.497926595587874
2619,St. Clair County,al,30.0,24.0,2191.12915779625,631.902288,653.639892,85864,252.8715161538462,60614.24967437693,0.008257113062270383,0.08988900529823306,0.003990175923668924,6.874269608853847e-05,0.879501501265,0.008745736501124615,0.009547725253456922,0.20929586216076151,0.14629517357699998,0.8324063579090003,9.269999999999998,0.41973076923076924,0.0008393721496320752,0.24513183639243455,0.06864343613155688,0.43064613807882235
2699,Sumter County,al,5.0,5.0,613.6337920809001,903.8872799999999,913.3222699999999,13341,14.7075935,33742.0046987,0.0162353612841325,0.71583397089325,0.0066235495082075,0.0,0.25704092324875,0.001549051852865,0.0027171432123925003,0.4066478269452499,0.7415115005480001,0.247379126897,9.27,0.471725,0.000740521327014218,0.24698298478374933,0.059740649126752116,0.331009669440072
2722,Talladega County,al,36.0,30.0,2251.7620201785007,736.77546,760.3061000000001,81437,431.6168486363636,48447.25742772273,0.004815680823440454,0.34055504470722275,0.0037564105890586365,0.00037123651914318183,0.6232925128875908,0.009803816452742272,0.01740529802073132,0.4311479308686818,0.36450117406200006,0.6200252874950002,9.270000000000003,0.4459272727272726,0.0009688618564469683,0.25032847477190956,0.05623979272320935,0.3759716099561624
2724,Tallapoosa County,al,14.0,13.0,1061.0485693217,716.52067,766.2540499999999,41153,99.922846,50226.94790654,0.00026965968558739995,0.29833690580099004,0.003294647479578,0.0,0.6847525024538,0.006652145831630001,0.006694138748356,0.3536228679847,0.2848573281449999,0.7007674016429999,9.269999999999998,0.44300000000000006,0.0006341154090044388,0.24165917430078002,0.07960537506378636,0.38483221150341407
2807,Tuscaloosa County,al,360.0,191.0,39298.1149985264,1321.7547182999995,1351.2511922,200458,1439.5203934042554,59046.75116095746,0.015459504570883192,0.34092552444219154,0.0015373881170192979,0.00046523286791085104,0.6233465428409612,0.007471050564022829,0.010794756597069213,0.32677143507547823,0.3885298869140001,0.5837984040730004,9.269999999999994,0.4407319148936171,0.004134889276853809,0.18411338035897795,0.10590747188937334,0.4374731864031368
2881,Walker County,al,22.0,21.0,1167.451188413,791.1918449999998,805.1933700000002,65923,139.43320499999996,48604.18496351111,0.0035076563266661118,0.060147011882311495,0.000619463054126,0.0,0.9072657551781114,0.007109711043798889,0.02135040251510222,0.16101758761031115,0.15340423349200003,0.8278220428819997,9.270000000000001,0.44298333333333334,0.000717243178039318,0.2534016959179649,0.04543179163569619,0.3647133777285621
2918,Washington County,al,15.0,12.0,708.132935251,1080.2067,1088.5661,16997,17.4327696,51903.42088108,0.0047521167512116,0.2329922140586,0.056374261219302,0.0,0.6935538731526001,0.007194887017030001,0.0051326478014604,0.43044481193399997,0.278615167216,0.710197833255,9.27,0.42684,0.0017919006092462072,0.31240807201270815,0.04559628169677002,0.3327646055186209
3020,Wilcox County,al,0.0,0.0,0.0,888.4984000000002,907.4117,11235,14.54674325,34090.605183925,0.0,0.767811182738,0.00025993672538675,0.0,0.22673358417785,0.0051952963589225,0.0,0.33076367799774997,0.7102543068089999,0.284987694832,9.27,0.515925,0.0,0.27218513573653763,0.05304850912327548,0.25260347129506006
3051,Winston County,al,6.0,6.0,187.3655149214,612.9789,631.86804,24130,56.763864285714284,46147.48105380001,0.0014998709622579998,0.003586434156838572,0.005558903225217429,0.00047648828136571427,0.9699778966384286,0.0008648302370271428,0.018035576498862862,0.057870243258471434,0.0849341784495,0.8995611896640001,9.269999999999998,0.441,0.0004472271914132379,0.24102776626605885,0.04886033982594281,0.3685868213841691
79,Arkansas County,ar,39.0,23.0,1930.72323914,988.7700570000002,1033.749291,18731,143.79725975,52772.4917435,0.0025612331433967498,0.22175952127266246,0.00112603478604625,0.0003033980582525,0.7626931925753749,0.00173208054491125,0.009824539619451251,0.2754072668156375,0.31441543700299995,0.6202367439600001,7.950000000000001,0.4523625,0.004129606099110546,0.29379104158881,0.05744487747584218,0.431797554855587
89,Ashley County,ar,16.0,12.0,1366.5438027976002,925.3487200000001,940.52665,21229,89.73620871428571,50314.19076522858,0.000855005343782857,0.2602049569753571,0.003074427330537143,0.0,0.7087641198795714,0.019184570398557144,0.007916920071761428,0.40829134247814286,0.2999875420459999,0.6650056060790001,7.950000000000001,0.46524285714285724,0.001583531274742676,0.28211408921757974,0.06109567101606293,0.36930613783032645
146,Baxter County,ar,19.0,15.0,1287.1422873346,554.283516,586.7150340000001,41040,243.64951888888885,49457.27648495556,0.0045683905747222215,0.0035717852830681107,0.007103631383578222,0.0,0.9669481011423334,0.005069811918119667,0.01273827969818,0.06421061646206666,0.212701818925,0.7487737584299998,7.950000000000001,0.4539555555555556,0.0008402246495378765,0.2721978557504873,0.09992690058479532,0.3710769980506823
177,Benton County,ar,186.0,166.0,6687.555704167819,847.3570049999996,883.9063639999998,238198,1001.0295383673467,76475.49695497144,0.032545696990383476,0.014322281173200715,0.014586913558195285,0.0030687895056869387,0.8855453861732655,0.02283270535357265,0.027098227245696535,0.20407889617384756,0.2959198828799999,0.6444908871019992,7.949999999999993,0.4075469387755102,0.0019296807727022794,0.1994055365704162,0.1286114912803634,0.46091067095441607
227,Boone County,ar,15.0,15.0,408.2727407084,590.231329,601.831623,37227,321.6742271428571,51429.57036612857,0.005040780705815714,0.003993105147769286,0.008760294115158712,0.00031191515907714285,0.9616208854384285,0.00037460146670042864,0.019898417967011424,0.0740423641693857,0.18382352941200003,0.7682880844650002,7.950000000000001,0.42929999999999996,0.0008874689385871495,0.2497112310957101,0.06503344346845032,0.41281865312810595
254,Bradley County,ar,2.0,2.0,229.667365265,649.23098,652.91701,11206,40.7611726,47277.39136994,0.0,0.2930856030752,0.007736282651638,0.0,0.5985056413576,0.09452503008973999,0.006147442826022,0.5307322198108,0.364113906552,0.598009400055,7.95,0.47978000000000004,0.0003429355281207133,0.2871675887917187,0.0630019632339818,0.3730144565411387
343,Calhoun County,ar,2.0,2.0,55.130402193799995,628.581,632.4135,5245,8.3987175,48258.88551925,0.002114571318725,0.22195779174900002,0.00056732223903,0.0,0.7637434775755001,0.000576701268745,0.011040135849045,0.36582046468749996,0.282666666667,0.690666666667,7.95,0.42895,0.0006922810661128419,0.3513822688274547,0.051668255481410866,0.4276453765490944
388,Carroll County,ar,9.0,8.0,210.750832368,630.0869299999999,638.7997499999999,27635,83.12733,48076.45186216,0.0037212406753039996,0.0050517693076492,0.006743098310740001,0.0095013481706528,0.945623090136,0.00798944150113,0.021370011898479997,0.10434086094296,0.31287537537500004,0.635604354354,7.95,0.41956000000000004,0.0006636678711009513,0.2454496110005428,0.07352994391170617,0.4144743984078162
487,Chicot County,ar,4.0,3.0,162.3902087105,644.3042199999999,690.78765,11353,80.622804,46179.523595700004,0.00246352350077,0.57607611403125,0.003467524685175,0.0,0.39445540070900004,0.018215279629897503,0.0053221574440375,0.39098188256724997,0.56640154254,0.413593637021,7.95,0.5295000000000001,0.0007401924500370096,0.3070554038580111,0.054963445785255,0.33198273584074695
515,Clark County,ar,5.0,4.0,748.8078536088001,866.074261,882.829461,22751,477.4965679999999,49331.75713512,0.008716482871078,0.23939998002720003,0.00179554425925,0.0,0.732529617221,0.004466031927452,0.013092343694201999,0.387408590957,0.4310818888220001,0.525762104005,7.95,0.47808,0.000481139337952271,0.1945408993011296,0.08179860225924135,0.429871214452112
534,Clay County,ar,5.0,5.0,202.4547549989,639.4649059999999,641.436365,15400,124.38346383333332,44987.12137118334,0.0007341928214749999,0.0037497281856145002,0.004019807063463333,0.0,0.9667407022361667,0.008955997597801668,0.01579957209542,0.06381731521413332,0.33439277350300006,0.632151221144,7.95,0.4381333333333333,0.0006214267959234402,0.3105844155844156,0.053376623376623376,0.407987012987013
558,Cleburne County,ar,10.0,7.0,768.875860678,553.6920700000001,591.9220499999999,25711,116.44901857142857,58907.63756135715,0.002397607042765714,0.004780031043485715,0.006391421295042858,0.0,0.971330567453,0.0029184880342042856,0.012181885131377143,0.05561436011312857,0.17555147058799997,0.789939839572,7.950000000000001,0.45625714285714286,0.0006312732782021337,0.2876978725059313,0.07802108047139357,0.3772315351406013
560,Cleveland County,ar,0.0,0.0,0.0,597.7835,598.7489,8510,14.380815,55249.336876500005,0.0009176182707999999,0.1011656754783,0.0018352365415999997,0.0,0.8773459292515,0.00207986688852,0.016655673569265,0.2118740320445,0.2191573204,0.7456805092450001,7.95,0.43745,0.0,0.30411280846063454,0.0735605170387779,0.3826086956521739
600,Columbia County,ar,35.0,30.0,2451.9485217533,766.052567,766.7527319999999,24327,357.81891200000007,49019.76049694,0.005248057648802,0.37664469035779996,0.003201405836132,0.0,0.5834149430523999,0.01362850850249,0.017862394602498,0.4514452162564,0.35532420504699996,0.617404096413,7.95,0.45602,0.0030245419979260282,0.23603403625601183,0.08237760513010235,0.431249229251449
621,Conway County,ar,10.0,9.0,454.6070675671,552.2495099999999,566.6676199999999,21110,68.20849833333334,52723.48015773334,0.0008771929824566666,0.12222497636413332,0.007068995392403334,0.0,0.8523689850119999,0.0023353164246366666,0.015124533824493332,0.23790008910900004,0.3387775934669999,0.618093658288,7.95,0.4597333333333333,0.0010282776349614395,0.28891520606347704,0.07607768829938417,0.39346281383230697
647,Craighead County,ar,82.0,71.0,5285.682161897001,707.206447,712.6745909999999,101409,1114.2339429411763,57131.08004731177,0.011278794973463882,0.14094361783675297,0.00843982157812047,0.0015141498896358825,0.8074920899252354,0.01153446975851294,0.018797056038196466,0.29664820395509417,0.299530999771,0.6519675131550001,7.950000000000002,0.4331764705882353,0.0019248826291079811,0.20800915106154286,0.10167736591426796,0.4489345127158339
650,Crawford County,ar,50.0,40.0,3454.6583707217,593.0941990000001,604.242444,61748,510.19072727272726,52509.66772372727,0.016786806119232455,0.011946635526677274,0.018830505918924545,0.0,0.9031755679854545,0.01228784544037,0.036972639009363636,0.17833741862342725,0.20203114421100005,0.7517490408490001,7.950000000000002,0.42443636363636356,0.0018955189931003109,0.2573362700006478,0.06745157737902442,0.4064747036341258
664,Crittenden County,ar,81.0,63.0,4494.120108601261,609.7601693,636.377766,49765,1420.2577687499997,48867.97017714499,0.004517975603847001,0.5674447134181,0.0021605057727975,0.0010248068198256501,0.399708307624175,0.006586955912561,0.018556734848474997,0.364201330484095,0.52968730219,0.440119002405,7.95,0.411185,0.0037555637982195846,0.2275092936802974,0.0731638701898925,0.40864061087109416
671,Cross County,ar,4.0,3.0,413.78994570099997,616.380677,622.306729,17467,202.4289225,48367.7490146,0.004372512597682833,0.2206567071094333,0.003647454970528334,0.0,0.7609091094663333,0.0015735899029833333,0.008840625952968334,0.2866667930153333,0.29205094422500005,0.6700336700339999,7.95,0.42746666666666666,0.0005081946385465633,0.3102994217667602,0.06137287456346253,0.40877082498425604
704,Dallas County,ar,1.0,1.0,15.8591782214,667.38643,668.1062,7868,67.22359166666668,45377.91758766666,0.013212868896406667,0.36261465014266664,0.00068587105624,0.0,0.609695637721,0.008268012716273332,0.00552295946716,0.43931278210899993,0.425027362277,0.549799343305,7.95,0.40186666666666665,0.00023255813953488373,0.34608540925266906,0.0646924250127097,0.38523131672597866
766,Desha County,ar,19.0,12.0,1568.731434155,768.15183,819.52598,12379,32.3821186,40518.12043594,0.000324449594438,0.47499905434,0.0,0.0,0.5044652496941999,0.007700463171954,0.012510783199230002,0.41627444096759997,0.526975863701,0.45314718409800003,7.95,0.47212000000000004,0.0030307864093156805,0.26738831892721543,0.049438565312222314,0.3518054770175297
811,Drew County,ar,4.0,4.0,346.060772429,828.3557400000001,835.66101,18740,83.43015840000001,43977.78393116,0.0025666946432059998,0.3041854583908,0.00068509909469,0.0,0.6618519222192,0.017583812024456,0.01312701362751,0.43181705743779997,0.360805860806,0.6054639804640001,7.95,0.46593999999999997,0.00047180938900684123,0.22059765208110993,0.08463180362860193,0.39279615795090717
901,Faulkner County,ar,46.0,44.0,1812.4967667015,647.8843693999999,664.0725844000001,119343,979.2633736,63906.63351642399,0.009587379143603681,0.11518660253408602,0.0039483101017452,0.00014711115699015998,0.8410820410742,0.013398806887803398,0.0166497491014488,0.26092796517259204,0.313281856613,0.6291519282200002,7.9499999999999975,0.42309599999999997,0.0009488840298692191,0.18469453591748156,0.10855265914213653,0.4785198964329705
946,Franklin County,ar,1.0,1.0,186.616481082,608.857,619.64231,17866,44.55933666666667,49649.635839,0.004487013547333333,0.011742110404766666,0.018550367109126664,0.0,0.9463007637219999,0.0008918591952980002,0.01802788602163333,0.10262071036633331,0.20543445804699997,0.751567632129,7.95,0.4212666666666666,0.0001246261216350947,0.27359229822008285,0.05384529273480354,0.3689689913802754
983,Fulton County,ar,3.0,3.0,193.7529828253,618.1937,620.3278,12224,20.104215,45088.36446630001,0.015368135889184998,0.0012111996496845,0.0042604440141365,0.0,0.969445648542,0.0,0.009714571904714999,0.05946007930470001,0.224915682968,0.7314502529510001,7.95,0.40075000000000005,0.0004431314623338257,0.315363219895288,0.05350130890052356,0.3679646596858639
1008,Garland County,ar,72.0,59.0,3947.1223899624,677.7811240000001,734.6206700000001,96954,752.6647475000001,52568.586469045,0.0088360762325045,0.10995645612614154,0.005165441323432851,0.000129273197357,0.8219734304915999,0.0308042968389155,0.0231350257899865,0.278523354144555,0.30450950739999993,0.6458834320850001,7.95,0.457625,0.001425234569856289,0.2300162963879778,0.09406522680858964,0.40977164428491863
1070,Grant County,ar,6.0,5.0,169.541100846,631.80868,632.93016,18054,91.4127325,61070.08095635,0.0045714414713100004,0.03589432531392,0.0042929411452125,0.00023758612497025002,0.940699422651,0.0040389641245,0.0102653191690875,0.111089149009675,0.205251641138,0.752735229759,7.95,0.43160000000000004,0.0007672634271099745,0.2962224437797718,0.07815442561205273,0.42140245928880027
